No,current_date,seed_date,house,sweet,sweet_category,width,height,size,url,AveCO2_7,AveSatu_7,AveHum_7,AveTemp_7,AveMaxTemp_7,AveMinTemp_7,AveDiffTemp_7,SumMaxTemp_7,SumMinTemp_7,SumDiffTemp_7,COL_21
1293,4月9日,12月4日,2,4.3,2,2.9,2.9,8.41,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8q_z763u_RSE4gpKP%2Fimage%3A3238?alt=media&token=ef5100a7-40a8-4f04-869d-7daa60a57387,481.85,7.16,61.83,21.26,25.86,17.66,8.20,181.00,123.60,57.40,62
1294,4月9日,12月4日,2,5.2,4,2.2,2,4.4,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8qo6rNiFJ2yLjx0os%2Fimage%3A3239?alt=media&token=054c076d-7d81-455b-a370-6b82f274c773,481.85,7.16,61.83,21.26,25.86,17.66,8.20,181.00,123.60,57.40,63
1295,4月9日,12月4日,2,5.5,4,2,1.8,3.6,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8r2kQ6SiR5_DOCZK-%2Fimage%3A3240?alt=media&token=1b0357d8-697c-4acc-95d0-d075a85da8fc,481.85,7.16,61.83,21.26,25.86,17.66,8.20,181.00,123.60,57.40,64
1296,4月9日,12月4日,2,4.4,2,2.8,2.5,7,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8rJjvPS6ouMGwT-jv%2Fimage%3A3241?alt=media&token=1572299a-f11e-4077-97dc-f4f99bc7a361,481.85,7.16,61.83,21.26,25.86,17.66,8.20,181.00,123.60,57.40,65
1297,4月9日,12月4日,2,4.5,2,2.7,2.5,6.75,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8r__hUatRUS3LbeUq%2Fimage%3A3242?alt=media&token=3bff3f98-66f6-4246-a389-5d7ea8d19536,481.85,7.16,61.83,21.26,25.86,17.66,8.20,181.00,123.60,57.40,66
1298,4月9日,12月4日,2,5.5,4,2.3,2.2,5.06,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8rp8AdJPRO_igcUfH%2Fimage%3A3243?alt=media&token=79555bdd-2e22-4d00-963d-e70c96ec90c2,481.85,7.16,61.83,21.26,25.86,17.66,8.20,181.00,123.60,57.40,67
1299,4月9日,12月4日,2,5.6,4,2,1.9,3.8,,481.85,7.16,61.83,21.26,25.86,17.66,8.20,181.00,123.60,57.40,68
1300,4月11日,12月4日,1,5.6,4,2,1.9,3.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8s6TOjYSTFRN9W-kd%2Fimage%3A3244?alt=media&token=7f87c99e-6a93-4ff8-b5cf-ec0c549cf26f,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1301,4月11日,12月4日,1,5.4,4,2,1.9,3.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8sMcJ70q8m_uvOIGN%2Fimage%3A3245?alt=media&token=1686ad10-64e4-46c0-88aa-70eb24704f13,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1302,4月11日,12月4日,1,5.3,4,2.3,2,4.6,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8sc-gB9CXiI_yMCIR%2Fimage%3A3246?alt=media&token=24a53163-a2a7-4896-872a-54a72eb02048,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1303,4月11日,12月4日,1,4.7,3,2.6,2.8,7.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8stl8N8z-mnIM5yav%2Fimage%3A3247?alt=media&token=e19285c3-dd5c-4e98-a4e9-a78afc328c8a,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1304,4月11日,12月4日,1,4.2,2,3,2.5,7.5,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8t5WsyFPGALiSEsIx%2Fimage%3A3248?alt=media&token=1272700c-9f6d-484b-a3f1-fad1d33f358a,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1305,4月11日,12月4日,1,5.4,4,2.4,2.2,5.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8tI_IiG7lE8yNI58h%2Fimage%3A3249?alt=media&token=6d0deef4-5be2-4345-9da6-ffd557e5fb51,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1306,4月11日,12月4日,1,5.3,4,2.2,2.2,4.84,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8tXkdOz6G8kiAlvMx%2Fimage%3A3250?alt=media&token=4b5e3a28-bc3f-4a13-8c92-0b2fcfa57036,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1307,4月11日,12月4日,1,5,3,2.4,2.3,5.52,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8tkA3jBFxVqJlfRcd%2Fimage%3A3251?alt=media&token=94686db9-4f46-4166-ab8f-92584b9af8b4,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1308,4月11日,12月4日,1,5.4,4,2.1,2,4.2,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8txMaazd-Ef-Nl2Qv%2Fimage%3A3252?alt=media&token=2dbc346b-8329-4ff2-9d1e-3f8e26f85c69,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1309,4月11日,12月4日,1,4.6,3,2.8,2.5,7,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8uBioQ80Mu7PBoV6S%2Fimage%3A3253?alt=media&token=93d6525d-7927-4ad1-ba5e-86d32dc1de4a,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1310,4月11日,12月4日,1,5,3,2.5,2.4,6,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8uQkE99yOZJDCdM7N%2Fimage%3A3254?alt=media&token=9f54a53c-70bd-499a-8e2c-fcd0a1778c52,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1311,4月11日,12月4日,1,4.8,3,2.7,2.5,6.75,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8uiXAmXDeqXIAWEwe%2Fimage%3A3255?alt=media&token=abf4b8b1-bc8f-40f0-8237-8d29dbe15eea,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1312,4月11日,12月4日,1,4.5,2,3,2.7,8.1,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8v1XVGhMCrKzqI6_t%2Fimage%3A3256?alt=media&token=76232575-7d61-4e36-895e-faa6e76f7928,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1313,4月11日,12月4日,1,4.7,3,2.6,2.4,6.24,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8vJJYJGJ12ohhFRuS%2Fimage%3A3257?alt=media&token=98ee62a5-96f0-4dc1-9f8d-c67f0200dfcd,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1314,4月11日,12月4日,1,5.2,4,2.2,2,4.4,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8vXHT77YYSxr5LeaJ%2Fimage%3A3258?alt=media&token=ede055bb-1680-4ab3-acad-024bdc9534f8,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1315,4月11日,12月4日,1,4.7,3,2.8,2.4,6.72,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8vwQMy36jwVgVFGgY%2Fimage%3A3259?alt=media&token=e39178b1-fb14-442d-8fcf-222b5d3587b1,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1316,4月11日,12月4日,1,5.1,4,2.4,2,4.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8wExVJC6mVNZB17u1%2Fimage%3A3260?alt=media&token=8327631b-3e2a-43e6-981b-7be5c81bb83e,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1317,4月11日,12月4日,1,4.7,3,2.6,2.4,6.24,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8wY2hciSU4pyMEJHJ%2Fimage%3A3261?alt=media&token=0dc20875-306d-4136-858f-964f53d9da51,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1318,4月11日,12月4日,1,4.7,3,2.5,2.4,6,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8wkPF2DRaCs7juL_E%2Fimage%3A3262?alt=media&token=d1443eb0-7563-487a-bf03-45505aa04a5b,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1319,4月11日,12月4日,1,4.6,3,2.8,2.4,6.72,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8wyKDzeVh3y7EE4vy%2Fimage%3A3263?alt=media&token=f19d801a-d801-4bf1-9b44-6cf5d9a9b10b,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1320,4月11日,12月4日,1,4.9,3,2.4,2.3,5.52,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8xDehexed1s4Y661K%2Fimage%3A3265?alt=media&token=c0e926b8-0d74-4c0f-b876-4e7a8baed942,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1321,4月11日,12月4日,1,5.4,4,2,1.8,3.6,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8xR6V_b1mPNr6cngQ%2Fimage%3A3266?alt=media&token=de69acbf-bf8e-44f2-ab21-97d42146e5f7,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1322,4月11日,12月4日,1,4.9,3,2.4,2.1,5.04,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8xjGvqLHiw-NNAeCF%2Fimage%3A3267?alt=media&token=cb439c89-8de8-4105-a323-80753bebaa5a,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1323,4月11日,12月4日,1,5,3,2.8,2.4,6.72,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8xxMj8Bk4FzroryoH%2Fimage%3A3268?alt=media&token=57e73610-8d01-4fc1-a7bc-fe0f3e13c273,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1324,4月11日,12月4日,1,5.6,4,2.1,2,4.2,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8yCKeLahsPiWkH6f3%2Fimage%3A3269?alt=media&token=895f071e-31a3-416d-85b9-221300e726df,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1325,4月11日,12月4日,1,5.4,4,2.2,2,4.4,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8yQqlXPbpzP13g1L4%2Fimage%3A3270?alt=media&token=ec3739ce-932c-4a97-80c3-76e373d329d6,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1326,4月11日,12月4日,1,4.5,2,2.7,2.6,7.02,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-Lc8yh7y9HTuR9doZ569%2Fimage%3A3271?alt=media&token=e1da5e6c-185b-4988-8dcb-5d34564771f8,531.89,7.70,60.07,21.56,26.07,18.77,7.30,182.50,131.40,51.10,
1327,4月13日,3月13日,1,5.3,4,2.1,2,4.2,,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1328,4月13日,3月13日,1,5.4,4,2,1.9,3.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ4u_UB1r-LnrXZc2y%2Fimage%3A3374?alt=media&token=d2c87998-d63f-4291-99ca-b34a8870dec6,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1329,4月13日,3月13日,1,4.7,3,2.7,2.3,6.21,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ57wDBQReJ11IK1qT%2Fimage%3A3375?alt=media&token=ff40db32-9a8c-4c60-9609-1ce52fe0a7cb,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1330,4月13日,3月13日,1,4.6,3,2.6,2.7,7.02,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ5LKIx7wYGByg4-V0%2Fimage%3A3376?alt=media&token=834f0e70-5ea3-4f3f-bb25-eec61a9ecb80,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1331,4月13日,3月13日,1,4.5,2,2.9,2.6,7.54,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ5YTiV6yehdMAHFcJ%2Fimage%3A3377?alt=media&token=123e0278-9ec8-40b1-bc80-6a964c2affe7,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1332,4月13日,3月13日,1,4,1,3.5,2.7,9.45,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ5m25bq5wbtaSEezl%2Fimage%3A3378?alt=media&token=643b046b-cf2c-413e-b538-79bc35e59cc3,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1333,4月13日,3月13日,1,4.6,3,2.9,2.4,6.96,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ60xTteitc7L1115W%2Fimage%3A3379?alt=media&token=e667791d-d51d-43c9-99e7-997cf4a3039c,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1334,4月13日,3月13日,1,4.9,3,2.5,2.3,5.75,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ6E0bWdQlzsCJxnbB%2Fimage%3A3380?alt=media&token=42698981-5656-4ce7-9653-3f72f694b3cf,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1335,4月13日,3月13日,1,5.2,4,2,2,4,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ6PpH_eoryZ4DTzLg%2Fimage%3A3381?alt=media&token=54f9074d-d32b-467c-95d2-4b47630d1ff0,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1336,4月13日,3月13日,1,4.1,2,3.2,2.6,8.32,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ6cd_D_aNP9um2Njx%2Fimage%3A3382?alt=media&token=fb3312ab-2b7d-428d-a5e5-17f54d38c8b8,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1337,4月13日,3月13日,1,5.1,4,2.4,2.1,5.04,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ6oRwTwvT7Nf2bVfC%2Fimage%3A3383?alt=media&token=c8555c13-4b8b-4d4f-b126-b932b4b775e9,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1338,4月13日,3月13日,1,4.8,3,2.6,2.4,6.24,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ71o2X5gkQ3EAx5Tj%2Fimage%3A3384?alt=media&token=17111c2f-7103-4b1d-a0ad-19b051a77ac9,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1339,4月13日,3月13日,1,4.7,3,2.8,2.6,7.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ7FA038ZHrD8Ff_-p%2Fimage%3A3385?alt=media&token=2d003f69-fb58-4cec-8243-2b88d1c75337,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1340,4月13日,3月13日,1,4.2,2,3,2.5,7.5,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ7T1x9nzB2r0mPvp_%2Fimage%3A3386?alt=media&token=d6f98541-a9c7-4d70-8e90-dc6e9b6d0689,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1341,4月13日,3月13日,1,4.3,2,3.5,3.1,10.85,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ7gRgTYp6W-FmmHCd%2Fimage%3A3387?alt=media&token=ff837070-5825-4a2a-83f0-0ada422a59b6,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1342,4月13日,3月13日,1,5.4,4,2,1.9,3.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ7vQqR11Tkdhb6SPY%2Fimage%3A3388?alt=media&token=4683ce7c-2cc1-4f3b-bd90-684d91ca60c8,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1343,4月13日,3月13日,1,4.9,3,2.4,2.4,5.76,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ87BRRXQqMSFL_rMV%2Fimage%3A3389?alt=media&token=94f2ba50-1845-454e-81c8-e4ead39702ec,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1344,4月13日,3月13日,1,4.2,2,3.2,2.6,8.32,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ8MGLtl0vVNpvcPPg%2Fimage%3A3390?alt=media&token=a2e523cb-cda2-489f-8ab4-7aac03159e45,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1345,4月13日,3月13日,1,5,3,2.7,2.5,6.75,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ8_1lOT-Zz8QypnCq%2Fimage%3A3391?alt=media&token=6ab5895b-5012-4dc4-b51c-5ced51cd9320,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1346,4月13日,3月13日,1,5.5,4,2,2,4,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ8trnSIap35L05SHO%2Fimage%3A3392?alt=media&token=380db778-159c-4eac-b85d-ab306154ac83,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1347,4月13日,3月13日,1,3.7,1,3.1,2.8,8.68,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ9Ah46WcVRguNSuKm%2Fimage%3A3393?alt=media&token=24df2af4-318e-4ede-b458-84eb6d455094,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1348,4月13日,3月13日,1,4.4,2,3.1,2.6,8.06,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ9Rgrwe_4z0nirhzM%2Fimage%3A3394?alt=media&token=c6046921-3a0e-4e03-80c2-aabbb969b045,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1349,4月13日,3月13日,1,4.8,3,2.7,2.6,7.02,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ9erglTAptsWWLpws%2Fimage%3A3395?alt=media&token=a1716893-0904-44e9-a879-46907f42f16d,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1350,4月13日,3月13日,1,5.4,4,2,1.9,3.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJ9rN3dYs-ca_v7CKP%2Fimage%3A3396?alt=media&token=38396f9f-77eb-4e75-8933-3685399a38c5,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1351,4月13日,3月13日,1,5.2,4,2.3,2.1,4.83,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJA3cdUrAN3DN-IjMt%2Fimage%3A3398?alt=media&token=b30def61-fc01-4e06-9ada-882fc5604d26,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1352,4月13日,3月13日,1,5.3,4,2.2,2,4.4,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJAHeSzeoXM5t3UU93%2Fimage%3A3399?alt=media&token=a106377f-4561-484c-9c19-0463ebe30004,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1353,4月13日,3月13日,1,5.1,4,2.4,2.2,5.28,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJAVFrHzGP6AYxixfV%2Fimage%3A3400?alt=media&token=9b6ff06d-d950-4b08-928a-05889bb82fd2,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1354,4月13日,3月13日,1,4.8,3,2.3,2.3,5.29,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJAhqcBggTjw8wbrWE%2Fimage%3A3401?alt=media&token=79fe607c-3d8c-48c4-9455-45b1b5de03d1,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1355,4月13日,3月13日,1,4.7,3,2.5,2,5,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJAxV7YQJfAsLeppol%2Fimage%3A3402?alt=media&token=f6b17cb2-3c2c-4a80-81a3-44f60f4fba93,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1356,4月13日,3月13日,1,5.1,4,2.3,2.2,5.06,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJBCN7j08Ez2ptY8fp%2Fimage%3A3403?alt=media&token=a4ae2a95-2a50-47e3-9955-04d2a7d7ca8a,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1357,4月13日,3月13日,1,4.1,2,2.9,2.6,7.54,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJBQjh4IqkAHN0w4Uh%2Fimage%3A3404?alt=media&token=ff2ff8e4-ce90-4c51-b9d9-b0e53d2b2aa6,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1358,4月13日,3月13日,1,4,1,3.3,2.6,8.58,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJBd-8LPlNktLobrqw%2Fimage%3A3405?alt=media&token=c6ffe378-fe72-4ca5-924f-c86d1fb23850,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1359,4月13日,3月13日,1,4.5,2,3,2.6,7.8,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJBps4LJIiK1-aVSRS%2Fimage%3A3406?alt=media&token=12f6f272-6db9-4e24-aab1-591f3eb08aff,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1360,4月13日,3月13日,1,4.3,2,3,2.6,7.8,,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
1361,4月13日,3月13日,1,4.8,3,2.5,2.3,5.75,https://firebasestorage.googleapis.com/v0/b/apuretomato6.appspot.com/o/oU6L7oRfT7UE0vDPJT6mzz4XrOT2%2F-LcJC4aQ2ko6JEKLXz6q%2Fimage%3A3406?alt=media&token=2e16f1a0-d403-46f3-9983-ee2110901fec,477.85,8.05,58.34,21.53,26.14,18.21,7.93,183.00,127.50,55.50,
